id,value
177375,375
231964,964
76636,636
244420,420
31756,756
438427,427
327425,425
218877,877
220414,414
263409,409
49860,860
239666,666
363622,622
444259,259
50467,467
71559,559
412744,744
77093,93
259706,706
14672,672
127295,295
168824,824
206245,245
239149,149
141801,801
357627,627
347530,530
485376,376
255315,315
291310,310
156107,107
36618,618
191975,975
287637,637
196458,458
261163,163
8403,403
315053,53
213870,870
478919,919
223535,535
37158,158
294881,881
91377,377
69897,897
154895,895
314679,679
386694,694
474066,66
384777,777
251880,880
225274,274
449027,27
356041,41
109602,602
454143,143
358733,733
41175,175
129580,580
17073,73
313088,88
407331,331
440874,874
100282,282
124563,563
291406,406
29656,656
50079,79
17045,45
402952,952
489434,434
166481,481
174453,453
11430,430
52958,958
100080,80
227393,393
34628,628
357919,919
302937,937
92630,630
258832,832
390549,549
82196,196
243689,689
47395,395
171092,92
263654,654
424823,823
271786,786
288559,559
200545,545
46116,116
242784,784
232028,28
240616,616
112051,51
150756,756
17345,345
191998,998
299878,878
400524,524
429486,486
292340,340
449697,697
455127,127
354375,375
429307,307
300283,283
454779,779
386906,906
467589,589
316325,325
40598,598
276731,731
464414,414
107988,988
168115,115
353769,769
11830,830
12594,594
225744,744
291371,371
481054,54
452098,98
241677,677
4070,70
467797,797
49671,671
261222,222
227161,161
490271,271
316592,592
298373,373
339671,671
59574,574
440289,289
208434,434
471931,931
229573,573
140398,398
150542,542
446501,501
147129,129
253653,653
88499,499
487304,304
298675,675
15923,923
71661,661
260461,461
234678,678
196083,83
492865,865
487120,120
397148,148
158852,852
117067,67
214893,893
55432,432
45035,35
24864,864
430868,868
61435,435
347661,661
156308,308
196566,566
205352,352
424368,368
466864,864
65735,735
37119,119
243801,801
177517,517
349414,414
476512,512
191398,398
90400,400
145380,380
206751,751
75040,40
140849,849
368189,189
34593,593
219100,100
268186,186
269580,580
64978,978
205567,567
165621,621
110459,459
442182,182
391423,423
409148,148
176290,290
198765,765
193063,63
414243,243
457865,865
341502,502
265032,32
278159,159
166935,935
418980,980
100119,119
46783,783
273605,605
156131,131
285044,44
406917,917
396163,163
8572,572
392934,934
230163,163
210443,443
444670,670
335902,902
127659,659
67015,15
152731,731
129785,785
424957,957
208964,964
482630,630
89462,462
313624,624
184299,299
194904,904
447610,610
109841,841
232075,75
141924,924
100216,216
475240,240
232907,907
430291,291
416557,557
305698,698
115618,618
87942,942
248065,65
112978,978
232697,697
66978,978
11318,318
4145,145
273671,671
457021,21
153054,54
246345,345
344211,211
440360,360
441476,476
395693,693
322578,578
246438,438
240076,76
80376,376
133088,88
100972,972
392775,775
168313,313
486679,679
98109,109
39093,93
13959,959
238441,441
199119,119
274135,135
5545,545
463165,165
299569,569
71778,778
437935,935
347983,983
85403,403
487142,142
205717,717
465865,865
143695,695
138356,356
250631,631
178719,719
430860,860
134213,213
242137,137
144244,244
346551,551
120761,761
372812,812
421611,611
401846,846
260829,829
132743,743
52597,597
498590,590
458220,220
53927,927
220861,861
245241,241
113930,930
267089,89
155227,227
165309,309
261923,923
282455,455
70783,783
456777,777
56310,310
3528,528
403803,803
184271,271
410184,184
109500,500
327360,360
472475,475
174556,556
24720,720
261245,245
424431,431
96590,590
159241,241
379222,222
449345,345
441732,732
53353,353
81436,436
159421,421
172233,233
491530,530
344735,735
62607,607
470436,436
219570,570
242642,642
271480,480
373328,328
433424,424
446686,686
103050,50
222849,849
369042,42
311641,641
308367,367
469516,516
490883,883
216851,851
310603,603
343969,969
147124,124
314484,484
198244,244
129989,989
472150,150
450124,124
427606,606
463533,533
202253,253
447945,945
442601,601
492555,555
125796,796
5643,643
273078,78
251881,881
114174,174
168196,196
218516,516
99847,847
187366,366
496989,989
449560,560
312645,645
120710,710
381727,727
311704,704
228453,453
375958,958
289624,624
219275,275
237701,701
101442,442
443627,627
318766,766
139759,759
174773,773
463132,132
56521,521
173475,475
49957,957
414706,706
296467,467
475526,526
477662,662
253852,852
129564,564
444432,432
397840,840
278108,108
90290,290
176301,301
277838,838
7478,478
146187,187
309727,727
370563,563
68822,822
163980,980
44844,844
371484,484
92451,451
223250,250
51877,877
63151,151
362629,629
137667,667
75121,121
114953,953
181668,668
100140,140
335648,648
378004,4
78966,966
150867,867
492485,485
117452,452
400857,857
267239,239
218910,910
157181,181
83500,500
465966,966
484241,241
138923,923
475180,180
490041,41
32022,22
458794,794
123661,661
289353,353
104584,584
275490,490
216618,618
411008,8
265730,730
93215,215
244233,233
304608,608
359074,74
67707,707
316209,209
162463,463
5103,103
495381,381
367153,153
449357,357
82892,892
456149,149
431372,372
330607,607
231667,667
320727,727
98475,475
438809,809
53626,626
165671,671
459852,852
427498,498
69183,183
98583,583
136922,922
361523,523
377584,584
208611,611
424905,905
474971,971
178195,195
262340,340
231648,648
8136,136
444933,933
8158,158
440583,583
35077,77
33425,425
134403,403
302170,170
285536,536
60750,750
172935,935
454238,238
37387,387
365934,934
428808,808
268993,993
345595,595
402270,270
32858,858
247521,521
440424,424
338202,202
114635,635
134047,47
150389,389
408190,190
43640,640
331406,406
120829,829
371870,870
216518,518
428198,198
186943,943
272368,368
491970,970
444439,439
304101,101
76664,664
238576,576
274244,244
364649,649
401872,872
21115,115
42450,450
391832,832
436631,631
106331,331
290467,467
80830,830
99431,431
17001,1
287078,78
335775,775
153033,33
484454,454
424694,694
284089,89
84839,839
45617,617
410482,482
77233,233
329136,136
21438,438
4715,715
92307,307
359908,908
116893,893
237744,744
483735,735
140222,222
326537,537
40808,808
9683,683
4983,983
276267,267
55884,884
92653,653
141645,645
473933,933
165312,312
404954,954
298898,898
47827,827
446338,338
112594,594
461264,264
481773,773
131845,845
167101,101
357187,187
195393,393
251334,334
466256,256
430400,400
261959,959
335653,653
139937,937
452341,341
312008,8
238272,272
497012,12
288525,525
45604,604
89455,455
145406,406
363212,212
258370,370
211295,295
263996,996
243264,264
400687,687
234077,77
208299,299
418740,740
386507,507
86969,969
359568,568
356563,563
109175,175
427847,847
287493,493
68608,608
250572,572
403666,666
436826,826
213027,27
81554,554
202852,852
142441,441
145979,979
255277,277
44459,459
120576,576
394551,551
316004,4
314020,20
347928,928
434921,921
123950,950
122509,509
53431,431
307464,464
190713,713
169209,209
390202,202
333815,815
44927,927
340778,778
225603,603
111392,392
25476,476
323849,849
85653,653
83810,810
249538,538
143776,776
313840,840
362014,14
468277,277
38770,770
101238,238
303627,627
439847,847
79705,705
470286,286
202449,449
394602,602
279673,673
74235,235
346711,711
285046,46
96346,346
247802,802
204782,782
78755,755
205065,65
33773,773
367776,776
374612,612
351900,900
310794,794
250939,939
132417,417
288264,264
372451,451
165222,222
305797,797
72482,482
8080,80
494257,257
142092,92
219337,337
108787,787
450039,39
391902,902
304676,676
296646,646
411967,967
39806,806
410393,393
426244,244
381776,776
321985,985
174448,448
393037,37
368037,37
433634,634
222822,822
84713,713
478420,420
455847,847
379170,170
114316,316
222570,570
270171,171
147049,49
66410,410
282848,848
48718,718
348190,190
240285,285
461723,723
234456,456
120509,509
468467,467
414204,204
158547,547
132811,811
52502,502
175637,637
212430,430
352241,241
118899,899
76831,831
56235,235
274681,681
98118,118
60449,449
334703,703
258732,732
345795,795
177044,44
315091,91
122588,588
262922,922
252633,633
410749,749
167925,925
240981,981
212789,789
31876,876
444721,721
296585,585
258569,569
466081,81
199865,865
325924,924
230895,895
189023,23
3711,711
162002,2
441742,742
438601,601
359627,627
183478,478
344877,877
357495,495
388014,14
446379,379
255509,509
427971,971
304399,399
492328,328
188756,756
498796,796
301304,304
213126,126
245016,16
125031,31
219499,499
12035,35
202728,728
83074,74
57805,805
288458,458
70165,165
416357,357
162000,0
480581,581
300960,960
175199,199
497675,675
411771,771
420264,264
278094,94
376842,842
223335,335
357969,969
355015,15
356486,486
95733,733
262060,60
262239,239
3086,86
198834,834
333574,574
456804,804
94175,175
457409,409
344752,752
457151,151
478933,933
122114,114
452715,715
427253,253
292911,911
121780,780
240687,687
462591,591
297760,760
282941,941
378713,713
430172,172
373133,133
321000,0
414821,821
377680,680
101448,448
456063,63
235891,891
213638,638
153846,846
417795,795
79289,289
440404,404
497082,82
467477,477
311044,44
151613,613
415648,648
284331,331
157007,7
323681,681
468424,424
354221,221
50570,570
115272,272
38702,702
438544,544
269777,777
64060,60
336794,794
65573,573
252541,541
318260,260
447490,490
323767,767
463147,147
188218,218
364195,195
49387,387
81512,512
391625,625
294415,415
344750,750
108377,377
90655,655
8723,723
70790,790
311169,169
388938,938
78701,701
95547,547
358397,397
460858,858
16828,828
378680,680
470504,504
161176,176
184984,984
466104,104
122572,572
350621,621
134697,697
305546,546
172237,237
489163,163
474565,565
353901,901
377436,436
468102,102
53567,567
358086,86
46354,354
135577,577
191725,725
362368,368
2146,146
302643,643
113006,6
258068,68
435072,72
207500,500
305567,567
223021,21
95029,29
161500,500
111416,416
467606,606
245864,864
484547,547
393870,870
129365,365
151789,789
183617,617
214164,164
72487,487
96041,41
283249,249
103667,667
477846,846
150579,579
436108,108
490846,846
227473,473
115386,386
265992,992
420321,321
482702,702
86962,962
4164,164
32024,24
156979,979
180098,98
457248,248
16477,477
323244,244
73205,205
337835,835
173592,592
48093,93
236684,684
342910,910
388428,428
283924,924
235363,363
230928,928
424033,33
278634,634
202437,437
3988,988
435074,74
444168,168
107748,748
133756,756
88913,913
33133,133
249634,634
240997,997
351969,969
185924,924
91546,546
23131,131
82064,64
191930,930
230038,38
6164,164
221651,651
325173,173
76891,891
205455,455
248837,837
280568,568
429936,936
100362,362
137444,444
237243,243
414989,989
279622,622
317258,258
398790,790
88418,418
212610,610
326683,683
331054,54
293339,339
494461,461
447111,111
168303,303
227919,919
333452,452
431682,682
389258,258
464527,527
411425,425
235366,366
16252,252
141748,748
468683,683
52673,673
9793,793
358682,682
176776,776
394388,388
45964,964
469871,871
429977,977
25914,914
114995,995
27178,178
171873,873
114114,114
444415,415
225758,758
421231,231
312880,880
1941,941
2009,9
494588,588
322854,854
484000,0
425179,179
288587,587
260949,949
476917,917
162448,448
312108,108
80236,236
171957,957
65118,118
329378,378
240676,676
127146,146
468491,491
452355,355
288793,793
27295,295
256277,277
51770,770
488227,227
473880,880
310582,582
458684,684
27928,928
410253,253
84246,246
460752,752
12956,956
387925,925
174894,894
182431,431
486370,370
23578,578
316553,553
405601,601
44146,146
203155,155
318718,718
93840,840
245555,555
258391,391
430499,499
165884,884
393238,238
103174,174
20973,973
133647,647
112928,928
417805,805
178047,47
288866,866
455387,387
444349,349
57628,628
316070,70
347464,464
100235,235
171294,294
469836,836
436056,56
123735,735
334526,526
23815,815
406703,703
289217,217
464792,792
482139,139
273256,256
31432,432
244812,812
409633,633
197055,55
238207,207
39685,685
124902,902
420436,436
267241,241
47380,380
426043,43
386168,168
287995,995
484845,845
264774,774
268815,815
382267,267
282269,269
56711,711
428841,841
41425,425
325628,628
35547,547
292315,315
317948,948
409106,106
189056,56
94941,941
128408,408
84802,802
71586,586
427741,741
376736,736
352065,65
362035,35
131737,737
438600,600
258686,686
255110,110
438922,922
435389,389
37196,196
382622,622
72664,664
453735,735
253418,418
98511,511
97164,164
302489,489
377024,24
6623,623
227182,182
480610,610
95176,176
367067,67
290321,321
342567,567
374029,29
376606,606
491786,786
154316,316
7,7
151383,383
462475,475
109595,595
112091,91
114724,724
317760,760
169043,43
170176,176
108527,527
123260,260
298276,276
142267,267
408182,182
289102,102
325229,229
462687,687
201464,464
446375,375
213346,346
350167,167
39023,23
489664,664
275421,421
39554,554
465148,148
260007,7
81522,522
377499,499
493017,17
268828,828
289404,404
388773,773
225634,634
27088,88
129847,847
243491,491
39330,330
313871,871
245791,791
152225,225
176323,323
90794,794
440621,621
351269,269
115816,816
464090,90
453493,493
121454,454
177535,535
199923,923
212286,286
427444,444
293802,802
7770,770
42156,156
497031,31
92983,983
59554,554
150685,685
450856,856
321068,68
277677,677
490813,813
71544,544
205689,689
278957,957
49224,224
404664,664
276173,173
327457,457
362497,497
447253,253
365128,128
327786,786
151364,364
230179,179
479025,25
436240,240
298240,240
436092,92
488945,945
452402,402
267198,198
423341,341
469017,17
343267,267
300861,861
457501,501
284726,726
267176,176
84236,236
350243,243
99474,474
124205,205
56683,683
146878,878
265691,691
185195,195
303347,347
51711,711
347486,486
427502,502
114760,760
450650,650
209711,711
60322,322
28911,911
442868,868
346366,366
323202,202
324263,263
417348,348
44054,54
491509,509
56351,351
323278,278
461453,453
210126,126
475747,747
293266,266
382942,942
414241,241
343138,138
497248,248
369049,49
168281,281
333247,247
2267,267
257510,510
287627,627
255917,917
283965,965
423776,776
194541,541
38471,471
367211,211
160869,869
159410,410
2812,812
303840,840
157480,480
442928,928
244702,702
147076,76
378755,755
495333,333
370482,482
263900,900
212057,57
479711,711
15122,122
341440,440
100085,85
338051,51
306337,337
425146,146
100974,974
395239,239
9527,527
123251,251
322947,947
92472,472
478060,60
152456,456
492135,135
116097,97
160879,879
9292,292
446689,689
105635,635
175259,259
235530,530
95021,21
245228,228
306922,922
44730,730
43176,176
153699,699
415896,896
65569,569
240954,954
413317,317
400138,138
235529,529
420499,499
320739,739
477014,14
265805,805
187277,277
114184,184
376787,787
345305,305
217127,127
108672,672
171735,735
292121,121
365640,640
93316,316
10567,567
4812,812
79406,406
335302,302
250473,473
44299,299
423055,55
424870,870
424730,730
259630,630
273743,743
294431,431
257186,186
456860,860
293729,729
279927,927
354362,362
24780,780
408356,356
418353,353
403406,406
407421,421
286309,309
151274,274
160480,480
450164,164
67118,118
10465,465
324890,890
379573,573
295473,473
19825,825
229388,388
106860,860
393905,905
443386,386
339767,767
417021,21
150996,996
284000,0
410808,808
92330,330
495263,263
346219,219
348819,819
170411,411
52435,435
242436,436
268670,670
178996,996
290480,480
336782,782
13632,632
71853,853
320811,811
413654,654
441893,893
323485,485
21687,687
390934,934
41277,277
269507,507
1441,441
207808,808
30487,487
483863,863
363878,878
481438,438
356306,306
379837,837
480847,847
80717,717
163499,499
215874,874
348496,496
76602,602
484351,351
105859,859
332934,934
102114,114
416808,808
178839,839
32057,57
254826,826
311693,693
154788,788
73643,643
249782,782
135793,793
10342,342
385243,243
93875,875
139317,317
35999,999
259123,123
226339,339
324767,767
34239,239
237981,981
12932,932
190741,741
318293,293
16883,883
231622,622
492531,531
385084,84
65150,150
463027,27
200638,638
62830,830
1013,13
482130,130
445316,316
354168,168
135011,11
83778,778
433339,339
263643,643
485359,359
356292,292
68848,848
190269,269
82387,387
84186,186
46683,683
313500,500
88047,47
431961,961
140992,992
47698,698
289304,304
170471,471
216594,594
333848,848
26337,337
317781,781
20476,476
246738,738
78318,318
173007,7
248601,601
387084,84
350982,982
101306,306
405985,985
439630,630
349030,30
344122,122
194976,976
69012,12
122558,558
389248,248
201547,547
280233,233
419759,759
487321,321
19841,841
18128,128
184123,123
188539,539
10298,298
116794,794
64672,672
196427,427
362316,316
189966,966
454513,513
179086,86
193678,678
221998,998
229890,890
115771,771
351025,25
456994,994
361984,984
279594,594
272139,139
495331,331
189575,575
314721,721
46124,124
78127,127
487679,679
371554,554
46611,611
100088,88
162148,148
132902,902
180264,264
144822,822
261787,787
45064,64
413088,88
41524,524
369800,800
185299,299
53592,592
210529,529
137208,208
85947,947
489794,794
234397,397
457243,243
43520,520
68563,563
465790,790
83043,43
415076,76
97800,800
266289,289
276152,152
180142,142
47040,40
25162,162
305964,964
78086,86
11806,806
86184,184
97268,268
342983,983
148351,351
214195,195
386904,904
165862,862
193168,168
427504,504
459054,54
52889,889
137893,893
243880,880
462959,959
15305,305
55579,579
288273,273
417415,415
144416,416
303615,615
175351,351
257823,823
83207,207
200770,770
365290,290
136672,672
258687,687
130764,764
452172,172
395715,715
126543,543
271182,182
488685,685
443991,991
80912,912
372702,702
259837,837
3342,342
289388,388
273507,507
461541,541
469425,425
118639,639
45056,56
118140,140
350968,968
327088,88
79982,982
18606,606
135859,859
411354,354
14578,578
283088,88
118376,376
345304,304
175972,972
406186,186
133963,963
69757,757
384243,243
23302,302
157410,410
281446,446
303413,413
270574,574
50076,76
329035,35
477275,275
456956,956
357533,533
222113,113
220671,671
61916,916
341349,349
120809,809
255693,693
425743,743
433997,997
99573,573
109480,480
292579,579
116549,549
269457,457
214174,174
171203,203
349584,584
196736,736
267093,93
253495,495
21393,393
249195,195
122735,735
50883,883
36636,636
596,596
315723,723
486247,247
443660,660
338488,488
467324,324
439228,228
344426,426
104430,430
353184,184
21508,508
315647,647
253458,458
353507,507
323194,194
268632,632
417723,723
158361,361
270559,559
363859,859
140532,532
142217,217
38031,31
75554,554
407922,922
1995,995
451320,320
493568,568
95411,411
118788,788
380134,134
186664,664
436366,366
458005,5
335044,44
70767,767
247374,374
363309,309
100551,551
245036,36
371905,905
316096,96
232382,382
349898,898
259129,129
141892,892
106649,649
118527,527
443062,62
468526,526
232994,994
449352,352
246644,644
378539,539
452428,428
137807,807
367077,77
487661,661
293643,643
337352,352
383775,775
431968,968
47194,194
134033,33
384002,2
82109,109
232965,965
152369,369
186641,641
227832,832
97658,658
377088,88
289229,229
261234,234
108683,683
319951,951
381701,701
241105,105
280517,517
106675,675
429746,746
125371,371
441466,466
124091,91
498599,599
445401,401
293061,61
446712,712
84134,134
216126,126
386450,450
407519,519
62775,775
273166,166
241174,174
499820,820
261530,530
20623,623
130594,594
378312,312
387757,757
489362,362
169147,147
201565,565
360075,75
246067,67
8194,194
366692,692
386435,435
385007,7
280566,566
150204,204
225010,10
492953,953
113185,185
245657,657
363137,137
316132,132
120601,601
190939,939
138824,824
351990,990
324621,621
283262,262
100348,348
451255,255
372994,994
154857,857
103051,51
289912,912
25699,699
242675,675
244149,149
164980,980
333725,725
302880,880
17199,199
333297,297
362371,371
393777,777
348740,740
78218,218
458805,805
164658,658
451155,155
469185,185
183976,976
29035,35
47198,198
53122,122
476471,471
220824,824
417559,559
490707,707
261306,306
234834,834
289285,285
98131,131
472249,249
13857,857
222178,178
431168,168
436574,574
475965,965
126336,336
249292,292
358703,703
49285,285
217344,344
431623,623
425668,668
499720,720
296012,12
64874,874
225385,385
168377,377
123795,795
333895,895
363820,820
5179,179
341649,649
349773,773
424343,343
179605,605
284447,447
44700,700
304677,677
451030,30
495811,811
236983,983
360594,594
97142,142
453532,532
59641,641
303707,707
338026,26
267535,535
191664,664
378247,247
377667,667
492771,771
364307,307
256776,776
468905,905
439556,556
328299,299
434664,664
371342,342
53836,836
451121,121
92296,296
123199,199
423873,873
256234,234
40955,955
143250,250
258778,778
19625,625
173644,644
350343,343
488596,596
62960,960
56821,821
411069,69
462925,925
476539,539
4535,535
150923,923
162717,717
227122,122
120930,930
7494,494
82454,454
67678,678
144859,859
267195,195
322988,988
341972,972
263754,754
345805,805
193638,638
319871,871
208252,252
461760,760
18601,601
215474,474
101324,324
337640,640
23032,32
4852,852
318135,135
294458,458
60083,83
228105,105
416446,446
410284,284
103754,754
54192,192
374704,704
48680,680
309060,60
300342,342
315293,293
183971,971
285771,771
480784,784
267234,234
98260,260
167577,577
443836,836
369422,422
76469,469
330021,21
191633,633
137257,257
121467,467
10307,307
424471,471
360048,48
96762,762
271800,800
221085,85
202961,961
151943,943
304641,641
410215,215
344079,79
185853,853
14376,376
405878,878
77151,151
433733,733
224705,705
397841,841
375184,184
374021,21
392490,490
83994,994
116009,9
326599,599
421493,493
449628,628
481692,692
85611,611
58352,352
418888,888
396068,68
310457,457
247021,21
281285,285
111178,178
347341,341
50890,890
335212,212
120424,424
135026,26
340855,855
398054,54
122125,125
484964,964
77101,101
316850,850
280761,761
227868,868
41018,18
476129,129
499931,931
31478,478
496062,62
268246,246
321665,665
102757,757
485896,896
436050,50
364315,315
124078,78
422449,449
108913,913
17756,756
207174,174
329663,663
258824,824
168049,49
317029,29
453510,510
69658,658
470256,256
477058,58
461796,796
294565,565
387070,70
430885,885
133716,716
135153,153
444818,818
454360,360
466722,722
137646,646
359873,873
344662,662
482773,773
413257,257
358658,658
34407,407
180580,580
425212,212
318854,854
356841,841
349630,630
13226,226
200266,266
493307,307
426852,852
162590,590
361423,423
246316,316
408233,233
94222,222
77760,760
455428,428
30617,617
151021,21
398007,7
467355,355
83681,681
219144,144
63519,519
157651,651
323588,588
415757,757
424132,132
478575,575
370230,230
399157,157
333274,274
365665,665
22777,777
115197,197
427618,618
364342,342
132798,798
126493,493
11156,156
106866,866
432895,895
464678,678
92425,425
189756,756
341006,6
309033,33
288012,12
494568,568
376639,639
341966,966
379029,29
288533,533
16687,687
139363,363
482727,727
272604,604
152086,86
58170,170
366536,536
139525,525
303762,762
165667,667
64281,281
79774,774
415674,674
437631,631
342730,730
344289,289
440571,571
494222,222
404264,264
43684,684
320808,808
235404,404
481259,259
132143,143
392328,328
216793,793
44924,924
451116,116
5805,805
17223,223
41398,398
224412,412
176272,272
454045,45
78703,703
361672,672
285057,57
433626,626
258336,336
56806,806
144532,532
456861,861
196992,992
125918,918
3971,971
35325,325
107516,516
366187,187
362916,916
49697,697
371908,908
408408,408
47453,453
390775,775
110701,701
336302,302
232489,489
275907,907
455643,643
386805,805
417416,416
343677,677
193860,860
314306,306
403503,503
189369,369
109190,190
210077,77
110939,939
356854,854
467102,102
19461,461
497089,89
446317,317
444348,348
59593,593
349523,523
260928,928
403364,364
128485,485
303011,11
473150,150
154141,141
453565,565
458669,669
420303,303
133578,578
264118,118
223661,661
275542,542
365924,924
406584,584
458495,495
356571,571
420192,192
222171,171
7687,687
113973,973
310159,159
317297,297
451701,701
222708,708
131396,396
465970,970
272845,845
51751,751
383166,166
338809,809
105896,896
103167,167
139373,373
474159,159
11101,101
423170,170
218478,478
262294,294
442193,193
137556,556
443157,157
184223,223
164329,329
18587,587
111975,975
176147,147
376207,207
280655,655
146802,802
169854,854
387817,817
69131,131
432041,41
411282,282
496737,737
362888,888
205950,950
152318,318
354764,764
460843,843
256735,735
460613,613
94894,894
356008,8
186650,650
255741,741
347495,495
352915,915
269454,454
423616,616
59677,677
464053,53
194604,604
391083,83
332199,199
313497,497
63883,883
233926,926
238671,671
378560,560
285585,585
279736,736
288151,151
324321,321
313556,556
306868,868
497716,716
211719,719
217227,227
61701,701
342010,10
262652,652
173055,55
220341,341
444636,636
97043,43
140792,792
240973,973
463993,993
78607,607
476339,339
486943,943
78896,896
256495,495
142002,2
369000,0
194369,369
258047,47
334412,412
392520,520
92641,641
476984,984
394745,745
320178,178
266097,97
419471,471
437079,79
217330,330
427588,588
445111,111
189563,563
26713,713
14343,343
413031,31
381168,168
13540,540
305447,447
185913,913
484171,171
399058,58
87599,599
285897,897
499587,587
81274,274
158623,623
57332,332
134958,958
155313,313
423716,716
296337,337
403240,240
186113,113
3552,552
211148,148
170572,572
23828,828
299931,931
75515,515
481397,397
190230,230
438048,48
223927,927
447277,277
112669,669
89412,412
331691,691
113074,74
205834,834
300801,801
147031,31
170326,326
160221,221
337450,450
341702,702
103826,826
149736,736
459233,233
52608,608
431988,988
161466,466
180022,22
339387,387
247235,235
7118,118
484595,595
336479,479
276388,388
246719,719
406001,1
319838,838
131200,200
10487,487
205548,548
85839,839
448977,977
426289,289
247281,281
490701,701
427674,674
391012,12
14371,371
383465,465
166735,735
471895,895
93983,983
383565,565
134976,976
215417,417
391733,733
132310,310
299265,265
57451,451
391874,874
499855,855
397574,574
81353,353
151563,563
296561,561
287538,538
415336,336
168847,847
85405,405
412050,50
61989,989
398133,133
289281,281
8862,862
223764,764
492754,754
29547,547
343682,682
427148,148
360664,664
258479,479
14151,151
343204,204
171831,831
414486,486
71982,982
71454,454
479333,333
455121,121
83401,401
157701,701
388406,406
34875,875
212289,289
275545,545
130041,41
173413,413
127691,691
155534,534
317365,365
2535,535
33336,336
206002,2
319861,861
32952,952
226791,791
189344,344
67838,838
337273,273
128781,781
133226,226
274281,281
493475,475
451530,530
305990,990
45356,356
322366,366
341078,78
469389,389
93261,261
287676,676
266980,980
269491,491
25586,586
422600,600
77456,456
429148,148
41813,813
17956,956
328499,499
388678,678
62945,945
37168,168
270371,371
380956,956
274874,874
114962,962
325230,230
325204,204
36134,134
64102,102
260111,111
27883,883
477403,403
116941,941
278889,889
249686,686
232956,956
405631,631
171226,226
39774,774
110096,96
303751,751
475615,615
486390,390
418011,11
192375,375
131268,268
449562,562
452648,648
169611,611
170278,278
356954,954
14812,812
285423,423
14250,250
189089,89
312675,675
69171,171
210522,522
215865,865
60877,877
486790,790
328156,156
411609,609
32391,391
17137,137
324556,556
197054,54
64234,234
276063,63
243743,743
195237,237
134886,886
487342,342
324628,628
221384,384
414240,240
343454,454
44489,489
64619,619
11075,75
308433,433
465454,454
209970,970
166979,979
104433,433
258183,183
386932,932
126314,314
149497,497
372916,916
52537,537
69326,326
315312,312
140443,443
371346,346
470943,943
330734,734
363922,922
430934,934
358827,827
208555,555
445607,607
153326,326
386139,139
162734,734
278293,293
181855,855
347256,256
134063,63
448823,823
416939,939
216256,256
312519,519
198602,602
382498,498
123841,841
157816,816
442796,796
210329,329
214996,996
236372,372
350214,214
275,275
458474,474
341737,737
308125,125
299944,944
389233,233
210172,172
348958,958
212397,397
430704,704
89357,357
276430,430
14478,478
390837,837
399907,907
420972,972
329192,192
12402,402
395896,896
433823,823
116237,237
65793,793
270517,517
58249,249
237359,359
166890,890
402039,39
368587,587
50734,734
239919,919
53218,218
127392,392
56360,360
394191,191
268889,889
50963,963
141610,610
32271,271
469979,979
52057,57
194775,775
92998,998
451398,398
359092,92
288227,227
415773,773
36315,315
38588,588
278218,218
470803,803
77477,477
156734,734
20095,95
163548,548
281409,409
275807,807
178063,63
356374,374
328622,622
400104,104
267378,378
494814,814
134974,974
384486,486
76492,492
395831,831
138018,18
139867,867
385761,761
159095,95
341636,636
437745,745
439089,89
477420,420
140561,561
400934,934
353680,680
1959,959
176828,828
423768,768
454815,815
360776,776
426046,46
282477,477
116235,235
8725,725
93156,156
20894,894
40507,507
330969,969
87872,872
407171,171
80204,204
297575,575
425190,190
289171,171
80279,279
131851,851
233749,749
166654,654
131513,513
143486,486
74836,836
103934,934
38674,674
366914,914
267236,236
185806,806
401086,86
5428,428
298575,575
155812,812
249050,50
156078,78
184041,41
142293,293
448720,720
103053,53
90211,211
220062,62
312752,752
158699,699
179006,6
152691,691
6175,175
318030,30
223751,751
328992,992
15554,554
10908,908
149707,707
491611,611
224960,960
474364,364
165689,689
182719,719
376489,489
4369,369
386793,793
249669,669
375874,874
223317,317
333024,24
165561,561
365967,967
83772,772
423579,579
200085,85
348249,249
454637,637
155840,840
370019,19
446768,768
257495,495
268431,431
359315,315
30217,217
208305,305
295709,709
407253,253
143092,92
116599,599
31826,826
409589,589
169688,688
382425,425
84747,747
75340,340
483854,854
103009,9
159738,738
298334,334
130770,770
286754,754
124312,312
113830,830
278123,123
369491,491
307818,818
212433,433
457562,562
125703,703
68889,889
447704,704
347770,770
353885,885
299258,258
234305,305
305911,911
357923,923
272070,70
104718,718
190430,430
102045,45
262651,651
192224,224
127359,359
70686,686
61457,457
161584,584
467252,252
278836,836
81344,344
79683,683
138871,871
46829,829
361279,279
299125,125
99051,51
74790,790
271502,502
200739,739
464768,768
255553,553
41592,592
337914,914
440558,558
272460,460
288474,474
22695,695
1396,396
499487,487
230381,381
101142,142
301020,20
403182,182
165110,110
42188,188
322219,219
428730,730
361299,299
477810,810
153351,351
484302,302
37181,181
250405,405
135496,496
291980,980
414505,505
86054,54
360724,724
277396,396
211848,848
336454,454
446465,465
100783,783
242297,297
187980,980
233398,398
90114,114
332504,504
133390,390
44407,407
279352,352
333785,785
261054,54
42763,763
430211,211
56299,299
59849,849
31014,14
366577,577
402294,294
216042,42
104422,422
362417,417
165701,701
475315,315
212750,750
280837,837
71359,359
432602,602
180422,422
290427,427
185144,144
159752,752
399634,634
125851,851
152565,565
472047,47
150291,291
253741,741
383040,40
345699,699
118791,791
161008,8
442021,21
146826,826
385364,364
204426,426
